DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IE,2019,699.308,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IE,2020,750.071,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IE,2021,756.902,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IS,2010,79.880,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IS,2011,73.861,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IS,2012,73.259,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IS,2013,71.969,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IS,2014,72.306,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IS,2015,70.699,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IS,2016,72.099,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IS,2017,69.707,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IS,2018,72.900,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IS,2019,71.059,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IS,2020,74.788,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IS,2021,75.752,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IT,2010,5980.224,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IT,2011,6030.954,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IT,2012,5972.227,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IT,2013,5759.501,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IT,2014,5524.936,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IT,2015,5691.058,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IT,2016,5529.149,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IT,2017,5631.186,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IT,2018,5600.842,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IT,2019,5639.553,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IT,2020,5693.177,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,IT,2021,5765.457,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LT,2010,222.700,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LT,2011,225.107,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LT,2012,227.171,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LT,2013,222.786,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LT,2014,228.375,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LT,2015,228.719,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LT,2016,238.607,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LT,2017,243.990,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LT,2018,256.621,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LT,2019,250.447,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LT,2020,261.754,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LT,2021,293.216,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LU,2010,70.090,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LU,2011,73.225,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LU,2012,78.800,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LU,2013,84.195,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LU,2014,86.922,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LU,2015,85.063,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LU,2016,83.902,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LU,2017,83.355,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LU,2018,79.821,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LU,2019,78.192,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LU,2020,81.670,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LU,2021,80.744,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LV,2010,166.638,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LV,2011,152.365,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LV,2012,152.709,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LV,2013,153.310,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LV,2014,150.215,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LV,2015,151.247,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LV,2016,154.170,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LV,2017,142.431,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LV,2018,143.601,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LV,2019,141.821,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LV,2020,150.560,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,LV,2021,154.427,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MD,2010,130.181,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MD,2011,133.190,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MD,2012,135.512,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MD,2013,138.521,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MD,2014,142.648,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MD,2015,143.594,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MD,2016,140.499,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MD,2017,140.671,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MD,2018,141.187,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MD,2019,143.680,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MD,2020,148.753,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MD,2021,156.922,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,ME,2010,110.060,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,ME,2011,103.181,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,ME,2012,112.640,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,ME,2013,109.802,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,ME,2014,101.634,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,ME,2015,106.879,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,ME,2016,107.567,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,ME,2017,110.567,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,ME,2018,109.381,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,ME,2019,110.954,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,ME,2020,106.715,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,ME,2021,114.910,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MK,2010,277.988,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MK,2011,287.618,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MK,2012,280.567,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MK,2013,263.543,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MK,2014,261.909,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MK,2015,270.163,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MK,2016,262.894,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MK,2017,266.258,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MK,2018,257.848,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MK,2019,261.358,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MK,2020,274.386,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MK,2021,285.194,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MT,2010,50.645,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MT,2011,51.075,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MT,2012,52.794,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MT,2013,52.365,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MT,2014,52.880,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MT,2015,56.406,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MT,2016,57.261,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MT,2017,62.590,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MT,2018,67.849,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MT,2019,73.532,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MT,2020,76.416,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,MT,2021,87.430,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NL,2010,1977.128,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NL,2011,1981.341,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NL,2012,2008.885,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NL,2013,2008.681,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NL,2014,1962.967,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NL,2015,1907.304,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NL,2016,1890.683,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NL,2017,1875.405,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NL,2018,1856.495,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NL,2019,1856.737,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NL,2020,1888.682,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NL,2021,1956.552,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NO,2010,3416.337,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NO,2011,3100.516,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NO,2012,3288.908,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NO,2013,3345.142,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NO,2014,3171.539,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NO,2015,3319.776,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NO,2016,3425.714,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NO,2017,3450.491,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NO,2018,3470.070,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NO,2019,3424.200,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NO,2020,3414.509,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,NO,2021,3431.206,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PL,2010,2460.447,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PL,2011,2429.751,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PL,2012,2434.910,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PL,2013,2445.572,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PL,2014,2414.703,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PL,2015,2431.642,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PL,2016,2485.727,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PL,2017,2509.114,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PL,2018,2517.971,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PL,2019,2527.367,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PL,2020,2580.053,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PL,2021,2630.267,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PT,2010,1248.667,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PT,2011,1182.459,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PT,2012,1109.028,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PT,2013,1058.813,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PT,2014,1024.506,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PT,2015,1029.579,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PT,2016,1115.450,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PT,2017,1082.517,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PT,2018,1136.073,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PT,2019,1137.004,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PT,2020,1174.204,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,PT,2021,1227.680,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RO,2010,974.119,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RO,2011,995.443,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RO,2012,1034.824,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RO,2013,1022.872,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RO,2014,1024.076,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RO,2015,1039.983,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RO,2016,1037.575,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RO,2017,1083.119,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RO,2018,1098.872,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RO,2019,1116.448,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RO,2020,1171.091,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RO,2021,1224.782,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RS,2010,1259.243,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RS,2011,1260.963,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RS,2012,1248.237,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RS,2013,1216.337,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RS,2014,1186.758,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RS,2015,1209.114,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RS,2016,1197.850,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RS,2017,1187.877,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RS,2018,1153.445,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RS,2019,1147.048,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RS,2020,1179.547,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,RS,2021,1193.176,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SE,2010,3953.740,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SE,2011,3641.788,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SE,2012,3775.494,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SE,2013,3740.671,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SE,2014,3551.161,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SE,2015,3696.217,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SE,2016,3827.945,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SE,2017,3880.653,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SE,2018,3875.150,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SE,2019,3771.195,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SE,2020,3660.619,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SE,2021,3972.485,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SI,2010,276.784,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SI,2011,276.096,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SI,2012,273.345,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SI,2013,277.644,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SI,2014,268.702,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SI,2015,275.580,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SI,2016,280.310,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SI,2017,286.072,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SI,2018,289.580,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SI,2019,293.969,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SI,2020,312.477,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SI,2021,326.962,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SK,2010,375.752,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SK,2011,387.188,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SK,2012,407.051,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SK,2013,423.904,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SK,2014,422.786,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SK,2015,432.932,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SK,2016,438.263,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SK,2017,422.700,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SK,2018,438.091,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SK,2019,468.874,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SK,2020,505.073,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,SK,2021,513.156,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,TR,2010,3560.619,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,TR,2011,3806.621,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,TR,2012,3901.548,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,E7000,KTOE,TR,2013,3866.896,
